date,time,run,trial,treatment,ps_tank_end,room_end,tank,light,sequence,day,hab_avail,ps_avail,both_avail,hours_havail,hours_lout,c_hab,c_open_screen,c_open_cent,c_open_hab,c_open,c_ps,c_both
16/11/2020,16:00:00,1,3,1,0,0,3,1,4,10,0,0,1,8,2,12,0,0,0,0,0,12
16/11/2020,16:00:00,1,4,0,0,1,4,1,4,10,0,0,1,8,2,0,0,12,0,12,0,0
16/11/2020,16:00:00,1,5,0,0,1,5,1,4,10,0,0,1,8,2,0,0,11,0,11,1,1
16/11/2020,16:00:00,1,6,0,0,1,6,1,4,10,0,0,1,8,2,5,0,0,0,0,7,12
16/11/2020,17:00:00,1,1,1,0,0,1,1,4,10,0,0,1,9,3,12,0,0,0,0,0,12
16/11/2020,17:00:00,1,2,1,0,0,2,1,4,10,0,0,1,9,3,1,3,0,0,3,8,9
16/11/2020,17:00:00,1,3,1,0,0,3,1,4,10,0,0,1,9,3,12,0,0,0,0,0,12
16/11/2020,17:00:00,1,4,0,0,1,4,1,4,10,0,0,1,9,3,0,0,12,0,12,0,0
16/11/2020,17:00:00,1,5,0,0,1,5,1,4,10,0,0,1,9,3,0,0,11,0,11,1,1
16/11/2020,17:00:00,1,6,0,0,1,6,1,4,10,0,0,1,9,3,0,10,0,0,10,2,2
16/11/2020,18:00:00,1,1,1,0,0,1,1,4,10,0,0,1,10,4,12,0,0,0,0,0,12
16/11/2020,18:00:00,1,2,1,0,0,2,1,4,10,0,0,1,10,4,0,0,12,0,12,0,0
16/11/2020,18:00:00,1,3,1,0,0,3,1,4,10,0,0,1,10,4,12,0,0,0,0,0,12
16/11/2020,18:00:00,1,4,0,0,1,4,1,4,10,0,0,1,10,4,0,0,8,4,12,0,0
16/11/2020,18:00:00,1,5,0,0,1,5,1,4,10,0,0,1,10,4,3,0,0,9,9,0,3
16/11/2020,18:00:00,1,6,0,0,1,6,1,4,10,0,0,1,10,4,0,3,0,0,3,9,9
16/11/2020,19:00:00,1,1,1,0,0,1,1,4,10,0,0,1,11,5,12,0,0,0,0,0,12
16/11/2020,19:00:00,1,2,1,0,0,2,1,4,10,0,0,1,11,5,0,0,12,0,12,0,0
16/11/2020,19:00:00,1,3,1,0,0,3,1,4,10,0,0,1,11,5,12,0,0,0,0,0,12
16/11/2020,19:00:00,1,4,0,0,1,4,1,4,10,0,0,1,11,5,0,0,12,0,12,0,0
16/11/2020,19:00:00,1,5,0,0,1,5,1,4,10,0,0,1,11,5,0,11,0,0,11,1,1
16/11/2020,19:00:00,1,6,0,0,1,6,1,4,10,0,0,1,11,5,0,0,4,0,4,8,8
16/11/2020,20:00:00,1,1,1,0,0,1,1,4,10,0,0,1,12,6,12,0,0,0,0,0,12
16/11/2020,20:00:00,1,2,1,0,0,2,1,4,10,0,0,1,12,6,0,0,11,0,11,1,1
16/11/2020,20:00:00,1,3,1,0,0,3,1,4,10,0,0,1,12,6,12,0,0,0,0,0,12
16/11/2020,20:00:00,1,4,0,0,1,4,1,4,10,0,0,1,12,6,0,0,12,0,12,0,0
16/11/2020,20:00:00,1,5,0,0,1,5,1,4,10,0,0,1,12,6,0,0,12,0,12,0,0
16/11/2020,20:00:00,1,6,0,0,1,6,1,4,10,0,0,1,12,6,0,0,12,0,12,0,0
16/11/2020,21:00:00,1,1,1,0,0,1,1,4,10,0,0,1,13,7,12,0,0,0,0,0,12
16/11/2020,21:00:00,1,2,1,0,0,2,1,4,10,0,0,1,13,7,8,0,0,4,4,0,8
16/11/2020,21:00:00,1,3,1,0,0,3,1,4,10,0,0,1,13,7,12,0,0,0,0,0,12
16/11/2020,21:00:00,1,4,0,0,1,4,1,4,10,0,0,1,13,7,0,0,12,0,12,0,0
16/11/2020,21:00:00,1,5,0,0,1,5,1,4,10,0,0,1,13,7,0,0,12,0,12,0,0
16/11/2020,21:00:00,1,6,0,0,1,6,1,4,10,0,0,1,13,7,0,0,12,0,12,0,0
16/11/2020,22:00:00,1,1,1,0,0,1,1,4,10,0,0,1,14,8,5,1,3,1,5,2,7
16/11/2020,22:00:00,1,2,1,0,0,2,1,4,10,0,0,1,14,8,6,0,6,0,6,0,6
16/11/2020,22:00:00,1,3,1,0,0,3,1,4,10,0,0,1,14,8,8,1,0,0,1,0,8
16/11/2020,22:00:00,1,4,0,0,1,4,1,4,10,0,0,1,14,8,0,0,9,0,9,3,3
16/11/2020,22:00:00,1,5,0,0,1,5,1,4,10,0,0,1,14,8,2,8,2,0,10,0,2
16/11/2020,22:00:00,1,6,0,0,1,6,1,4,10,0,0,1,14,8,2,8,0,0,8,2,4
16/11/2020,23:00:00,1,1,1,0,0,1,1,4,10,0,0,1,15,9,3,0,7,0,7,2,5
16/11/2020,23:00:00,1,2,1,0,0,2,1,4,10,0,0,1,15,9,2,2,4,2,8,2,4
16/11/2020,23:00:00,1,3,1,0,0,3,1,4,10,0,0,1,15,9,8,0,4,0,4,0,8
16/11/2020,23:00:00,1,4,0,0,1,4,1,4,10,0,0,1,15,9,7,5,0,0,5,0,7
16/11/2020,23:00:00,1,5,0,0,1,5,1,4,10,0,0,1,15,9,4,0,6,1,7,1,5
16/11/2020,23:00:00,1,6,0,0,1,6,1,4,10,0,0,1,15,9,4,0,4,0,4,4,8
17/11/2020,00:00:00,1,1,1,0,0,1,1,4,11,0,0,1,16,10,0,2,2,3,7,5,5
17/11/2020,00:00:00,1,2,1,0,0,2,1,4,11,0,0,1,16,10,2,2,5,0,7,3,5
17/11/2020,00:00:00,1,3,1,0,0,3,1,4,11,0,0,1,16,10,12,0,0,0,0,0,12
17/11/2020,00:00:00,1,4,0,0,1,4,1,4,11,0,0,1,16,10,5,7,0,0,7,0,5
17/11/2020,00:00:00,1,5,0,0,1,5,1,4,11,0,0,1,16,10,2,0,8,0,8,2,4
17/11/2020,00:00:00,1,6,0,0,1,6,1,4,11,0,0,1,16,10,3,2,2,3,7,2,5
17/11/2020,01:00:00,1,1,1,0,0,1,1,4,11,0,0,1,17,11,3,5,0,1,6,3,6
17/11/2020,01:00:00,1,2,1,0,0,2,1,4,11,0,0,1,17,11,3,0,7,0,7,2,5
17/11/2020,01:00:00,1,3,1,0,0,3,1,4,11,0,0,1,17,11,6,4,0,0,4,2,8
17/11/2020,01:00:00,1,4,0,0,1,4,1,4,11,0,0,1,17,11,5,7,0,0,7,0,5
17/11/2020,01:00:00,1,5,0,0,1,5,1,4,11,0,0,1,17,11,0,0,10,0,10,2,2
17/11/2020,01:00:00,1,6,0,0,1,6,1,4,11,0,0,1,17,11,5,0,5,0,5,2,7
17/11/2020,02:00:00,1,1,1,0,0,1,1,4,11,0,0,1,18,12,3,3,0,3,6,3,6
17/11/2020,02:00:00,1,2,1,0,0,2,1,4,11,0,0,1,18,12,2,4,2,3,9,1,3
17/11/2020,02:00:00,1,3,1,0,0,3,1,4,11,0,0,1,18,12,3,2,2,1,5,4,7
17/11/2020,02:00:00,1,4,0,0,1,4,1,4,11,0,0,1,18,12,5,0,7,0,7,0,5
17/11/2020,02:00:00,1,5,0,0,1,5,1,4,11,0,0,1,18,12,1,0,11,0,11,0,1
17/11/2020,02:00:00,1,6,0,0,1,6,1,4,11,0,0,1,18,12,3,0,6,0,6,3,6
17/11/2020,03:00:00,1,1,1,0,0,1,1,4,11,0,0,1,19,13,2,4,2,2,8,2,4
17/11/2020,03:00:00,1,2,1,0,0,2,1,4,11,0,0,1,19,13,2,2,2,5,9,1,3
17/11/2020,03:00:00,1,3,1,0,0,3,1,4,11,0,0,1,19,13,4,0,2,2,4,4,8
17/11/2020,03:00:00,1,4,0,0,1,4,1,4,11,0,0,1,19,13,1,4,3,4,11,0,1
17/11/2020,03:00:00,1,5,0,0,1,5,1,4,11,0,0,1,19,13,2,1,4,5,10,0,2
17/11/2020,03:00:00,1,6,0,0,1,6,1,4,11,0,0,1,19,13,3,0,2,4,6,3,6
17/11/2020,04:00:00,1,1,1,0,0,1,1,4,11,0,0,1,20,14,2,5,0,2,7,3,5
17/11/2020,04:00:00,1,2,1,0,0,2,1,4,11,0,0,1,20,14,0,6,4,0,10,2,2
17/11/2020,04:00:00,1,3,1,0,0,3,1,4,11,0,0,1,20,14,5,0,0,5,5,2,7
17/11/2020,04:00:00,1,4,0,0,1,4,1,4,11,0,0,1,20,14,2,4,0,4,8,2,4
17/11/2020,04:00:00,1,5,0,0,1,5,1,4,11,0,0,1,20,14,0,6,3,3,12,0,0
17/11/2020,04:00:00,1,6,0,0,1,6,1,4,11,0,0,1,20,14,2,0,7,0,7,3,5
17/11/2020,05:00:00,1,1,1,0,0,1,1,4,11,0,0,1,21,15,2,5,0,3,8,2,4
17/11/2020,05:00:00,1,2,1,0,0,2,1,4,11,0,0,1,21,15,0,5,2,2,9,3,3
17/11/2020,05:00:00,1,3,1,0,0,3,1,4,11,0,0,1,21,15,10,1,0,1,2,0,10
17/11/2020,05:00:00,1,4,0,0,1,4,1,4,11,0,0,1,21,15,2,0,8,0,8,2,4
17/11/2020,05:00:00,1,5,0,0,1,5,1,4,11,0,0,1,21,15,1,3,3,5,11,0,1
17/11/2020,05:00:00,1,6,0,0,1,6,1,4,11,0,0,1,21,15,2,0,7,0,7,3,5
17/11/2020,06:00:00,1,1,1,0,0,1,0,4,11,0,0,1,22,,10,0,0,0,0,2,12
17/11/2020,06:00:00,1,2,1,0,0,2,0,4,11,0,0,1,22,,10,0,0,0,0,2,12
17/11/2020,06:00:00,1,3,1,0,0,3,0,4,11,0,0,1,22,,11,0,0,0,0,1,12
17/11/2020,06:00:00,1,4,0,0,1,4,0,4,11,0,0,1,22,,10,0,0,0,0,2,12
17/11/2020,06:00:00,1,5,0,0,1,5,0,4,11,0,0,1,22,,10,0,0,0,0,2,12
17/11/2020,06:00:00,1,6,0,0,1,6,0,4,11,0,0,1,22,,0,0,0,0,0,12,12
17/11/2020,07:00:00,1,1,1,0,0,1,0,4,11,0,0,1,23,,10,0,0,0,0,2,12
17/11/2020,07:00:00,1,2,1,0,0,2,0,4,11,0,0,1,23,,10,0,0,0,0,2,12
17/11/2020,07:00:00,1,3,1,0,0,3,0,4,11,0,0,1,23,,11,0,0,0,0,1,12
17/11/2020,07:00:00,1,4,0,0,1,4,0,4,11,0,0,1,23,,10,0,0,0,0,2,12
17/11/2020,07:00:00,1,5,0,0,1,5,0,4,11,0,0,1,23,,10,0,0,0,0,2,12
17/11/2020,07:00:00,1,6,0,0,1,6,0,4,11,0,0,1,23,,0,0,0,0,0,12,12
17/11/2020,08:00:00,1,1,1,0,0,1,0,4,11,0,0,1,24,,10,0,0,0,0,2,12
17/11/2020,08:00:00,1,2,1,0,0,2,0,4,11,0,0,1,24,,10,0,0,0,0,2,12
17/11/2020,08:00:00,1,3,1,0,0,3,0,4,11,0,0,1,24,,11,0,0,0,0,1,12
17/11/2020,08:00:00,1,4,0,0,1,4,0,4,11,0,0,1,24,,10,0,0,0,0,2,12
17/11/2020,08:00:00,1,5,0,0,1,5,0,4,11,0,0,1,24,,10,0,0,0,0,2,12
17/11/2020,08:00:00,1,6,0,0,1,6,0,4,11,0,0,1,24,,12,0,0,0,0,0,12
17/11/2020,09:00:00,1,1,1,0,0,1,0,4,11,0,0,1,25,,10,0,0,0,0,2,12
17/11/2020,09:00:00,1,2,1,0,0,2,0,4,11,0,0,1,25,,10,0,0,0,0,2,12
17/11/2020,09:00:00,1,3,1,0,0,3,0,4,11,0,0,1,25,,11,0,0,0,0,1,12
17/11/2020,09:00:00,1,4,0,0,1,4,0,4,11,0,0,1,25,,10,0,0,0,0,2,12
17/11/2020,09:00:00,1,5,0,0,1,5,0,4,11,0,0,1,25,,12,0,0,0,0,0,12
17/11/2020,09:00:00,1,6,0,0,1,6,0,4,11,0,0,1,25,,12,0,0,0,0,0,12
17/11/2020,10:00:00,1,1,1,0,0,1,0,4,11,0,0,1,26,,10,0,0,0,0,2,12
17/11/2020,10:00:00,1,2,1,0,0,2,0,4,11,0,0,1,26,,10,0,0,0,0,2,12
17/11/2020,10:00:00,1,3,1,0,0,3,0,4,11,0,0,1,26,,11,0,0,0,0,1,12
17/11/2020,10:00:00,1,4,0,0,1,4,0,4,11,0,0,1,26,,10,0,0,0,0,2,12
17/11/2020,10:00:00,1,5,0,0,1,5,0,4,11,0,0,1,26,,12,0,0,0,0,0,12
17/11/2020,10:00:00,1,6,0,0,1,6,0,4,11,0,0,1,26,,7,0,0,5,5,0,7
17/11/2020,11:00:00,1,1,1,0,0,1,0,4,11,0,0,1,27,,10,0,0,0,0,2,12
17/11/2020,11:00:00,1,2,1,0,0,2,0,4,11,0,0,1,27,,9,0,0,0,0,3,12
17/11/2020,11:00:00,1,3,1,0,0,3,0,4,11,0,0,1,27,,11,0,0,0,0,1,12
17/11/2020,11:00:00,1,4,0,0,1,4,0,4,11,0,0,1,27,,10,0,0,0,0,2,12
17/11/2020,11:00:00,1,5,0,0,1,5,0,4,11,0,0,1,27,,12,0,0,0,0,0,12
17/11/2020,11:00:00,1,6,0,0,1,6,0,4,11,0,0,1,27,,12,0,0,0,0,0,12
17/11/2020,12:00:00,1,1,1,0,0,1,0,4,11,0,0,1,28,,10,0,0,0,0,2,12
17/11/2020,12:00:00,1,2,1,0,0,2,0,4,11,0,0,1,28,,9,0,0,0,0,3,12
17/11/2020,12:00:00,1,3,1,0,0,3,0,4,11,0,0,1,28,,11,0,0,0,0,1,12
17/11/2020,12:00:00,1,4,0,0,1,4,0,4,11,0,0,1,28,,10,0,0,0,0,2,12
17/11/2020,12:00:00,1,5,0,0,1,5,0,4,11,0,0,1,28,,0,0,12,0,12,0,0
17/11/2020,12:00:00,1,6,0,0,1,6,0,4,11,0,0,1,28,,0,0,12,0,12,0,0
17/11/2020,13:00:00,1,1,1,0,0,1,0,4,11,0,0,1,29,,10,0,0,0,0,2,12
17/11/2020,13:00:00,1,2,1,0,0,2,0,4,11,0,0,1,29,,3,0,0,0,0,9,12
17/11/2020,13:00:00,1,3,1,0,0,3,0,4,11,0,0,1,29,,11,0,0,0,0,1,12
17/11/2020,13:00:00,1,4,0,0,1,4,0,4,11,0,0,1,29,,10,0,0,0,0,2,12
17/11/2020,13:00:00,1,5,0,0,1,5,0,4,11,0,0,1,29,,12,0,0,0,0,0,12
17/11/2020,13:00:00,1,6,0,0,1,6,0,4,11,0,0,1,29,,0,0,0,0,0,12,12
17/11/2020,14:00:00,1,1,1,0,0,1,0,4,11,0,0,1,30,0,10,0,0,0,0,2,12
17/11/2020,14:00:00,1,2,1,0,0,2,0,4,11,0,0,1,30,0,3,0,0,0,0,9,12
17/11/2020,14:00:00,1,3,1,0,0,3,0,4,11,0,0,1,30,0,11,0,0,0,0,1,12
17/11/2020,14:00:00,1,4,0,0,1,4,0,4,11,0,0,1,30,0,10,0,0,0,0,2,12
17/11/2020,14:00:00,1,5,0,0,1,5,0,4,11,0,0,1,30,0,12,0,0,0,0,0,12
17/11/2020,14:00:00,1,6,0,0,1,6,0,4,11,0,0,1,30,0,12,0,0,0,0,0,12
17/11/2020,15:00:00,1,1,1,0,0,1,1,4,11,0,0,1,31,1,10,0,0,0,0,2,12
17/11/2020,15:00:00,1,2,1,0,0,2,1,4,11,0,0,1,31,1,0,12,0,0,12,0,0
17/11/2020,15:00:00,1,3,1,0,0,3,1,4,11,0,0,1,31,1,8,0,0,0,0,4,12
17/11/2020,15:00:00,1,4,0,0,1,4,1,4,11,0,0,1,31,1,0,12,0,0,12,0,0
17/11/2020,15:00:00,1,5,0,0,1,5,1,4,11,0,0,1,31,1,0,0,0,12,12,0,0
17/11/2020,15:00:00,1,6,0,0,1,6,1,4,11,0,0,1,31,1,3,7,0,0,7,2,5
17/11/2020,16:00:00,1,1,1,0,0,1,1,4,11,0,0,1,32,2,10,0,0,0,0,2,12
17/11/2020,16:00:00,1,2,1,0,0,2,1,4,11,0,0,1,32,2,3,9,0,0,9,0,3
17/11/2020,16:00:00,1,3,1,0,0,3,1,4,11,0,0,1,32,2,8,0,0,0,0,4,12
17/11/2020,16:00:00,1,4,0,0,1,4,1,4,11,0,0,1,32,2,0,12,0,0,12,0,0
17/11/2020,16:00:00,1,5,0,0,1,5,1,4,11,0,0,1,32,2,0,0,12,0,12,0,0
17/11/2020,16:00:00,1,6,0,0,1,6,1,4,11,0,0,1,32,2,4,0,0,0,0,8,12
17/11/2020,17:00:00,1,1,1,0,0,1,1,4,11,0,0,1,33,3,10,0,0,0,0,2,12
17/11/2020,17:00:00,1,2,1,0,0,2,1,4,11,0,0,1,33,3,1,11,0,0,11,0,1
17/11/2020,17:00:00,1,3,1,0,0,3,1,4,11,0,0,1,33,3,8,0,0,0,0,4,12
17/11/2020,17:00:00,1,4,0,0,1,4,1,4,11,0,0,1,33,3,0,10,0,0,10,2,2
17/11/2020,17:00:00,1,5,0,0,1,5,1,4,11,0,0,1,33,3,0,0,6,6,12,0,0
17/11/2020,17:00:00,1,6,0,0,1,6,1,4,11,0,0,1,33,3,3,0,0,9,9,0,3
17/11/2020,18:00:00,1,1,1,0,0,1,1,4,11,0,0,1,34,4,10,0,0,0,0,2,12
17/11/2020,18:00:00,1,2,1,0,0,2,1,4,11,0,0,1,34,4,0,4,0,0,4,8,8
17/11/2020,18:00:00,1,3,1,0,0,3,1,4,11,0,0,1,34,4,8,0,0,0,0,4,12
17/11/2020,18:00:00,1,4,0,0,1,4,1,4,11,0,0,1,34,4,0,0,10,0,10,2,2
17/11/2020,18:00:00,1,5,0,0,1,5,1,4,11,0,0,1,34,4,0,0,12,0,12,0,0
17/11/2020,18:00:00,1,6,0,0,1,6,1,4,11,0,0,1,34,4,0,0,0,12,12,0,0
17/11/2020,19:00:00,1,1,1,0,0,1,1,4,11,0,0,1,35,5,10,0,0,0,0,2,12
17/11/2020,19:00:00,1,2,1,0,0,2,1,4,11,0,0,1,35,5,0,8,0,0,8,4,4
17/11/2020,19:00:00,1,3,1,0,0,3,1,4,11,0,0,1,35,5,8,0,0,0,0,4,12
17/11/2020,19:00:00,1,4,0,0,1,4,1,4,11,0,0,1,35,5,0,10,0,0,10,2,2
17/11/2020,19:00:00,1,5,0,0,1,5,1,4,11,0,0,1,35,5,0,0,12,0,12,0,0
17/11/2020,19:00:00,1,6,0,0,1,6,1,4,11,0,0,1,35,5,4,2,5,1,8,0,4
17/11/2020,20:00:00,1,1,1,0,0,1,1,4,11,0,0,1,36,6,10,0,0,0,0,2,12
17/11/2020,20:00:00,1,2,1,0,0,2,1,4,11,0,0,1,36,6,6,6,0,0,6,0,6
17/11/2020,20:00:00,1,3,1,0,0,3,1,4,11,0,0,1,36,6,8,0,0,0,0,4,12
17/11/2020,20:00:00,1,4,0,0,1,4,1,4,11,0,0,1,36,6,0,10,0,0,10,2,2
17/11/2020,20:00:00,1,5,0,0,1,5,1,4,11,0,0,1,36,6,0,0,0,12,12,0,0
17/11/2020,20:00:00,1,6,0,0,1,6,1,4,11,0,0,1,36,6,0,0,12,0,12,0,0
17/11/2020,21:00:00,1,1,1,0,0,1,1,4,11,0,0,1,37,7,10,0,0,0,0,2,12
17/11/2020,21:00:00,1,2,1,0,0,2,1,4,11,0,0,1,37,7,1,0,9,0,9,2,3
17/11/2020,21:00:00,1,3,1,0,0,3,1,4,11,0,0,1,37,7,8,0,0,0,0,4,12
17/11/2020,21:00:00,1,4,0,0,1,4,1,4,11,0,0,1,37,7,1,0,10,0,10,1,2
17/11/2020,21:00:00,1,5,0,0,1,5,1,4,11,0,0,1,37,7,0,0,0,12,12,0,0
17/11/2020,21:00:00,1,6,0,0,1,6,1,4,11,0,0,1,37,7,1,0,0,11,11,0,1
17/11/2020,22:00:00,1,1,1,0,0,1,1,4,11,0,0,1,38,8,2,0,0,10,10,0,2
17/11/2020,22:00:00,1,2,1,0,0,2,1,4,11,0,0,1,38,8,5,0,0,7,7,0,5
17/11/2020,22:00:00,1,3,1,0,0,3,1,4,11,0,0,1,38,8,5,6,1,0,7,0,5
17/11/2020,22:00:00,1,4,0,0,1,4,1,4,11,0,0,1,38,8,2,2,0,6,8,2,4
17/11/2020,22:00:00,1,5,0,0,1,5,1,4,11,0,0,1,38,8,0,0,12,0,12,0,0
17/11/2020,22:00:00,1,6,0,0,1,6,1,4,11,0,0,1,38,8,4,0,4,0,4,4,8
17/11/2020,23:00:00,1,1,1,0,0,1,1,4,11,0,0,1,39,9,2,0,4,4,8,2,4
17/11/2020,23:00:00,1,2,1,0,0,2,1,4,11,0,0,1,39,9,5,0,0,3,3,4,9
17/11/2020,23:00:00,1,3,1,0,0,3,1,4,11,0,0,1,39,9,5,0,4,0,4,3,8
17/11/2020,23:00:00,1,4,0,0,1,4,1,4,11,0,0,1,39,9,0,7,0,0,7,5,5
17/11/2020,23:00:00,1,5,0,0,1,5,1,4,11,0,0,1,39,9,2,0,0,7,7,3,5
17/11/2020,23:00:00,1,6,0,0,1,6,1,4,11,0,0,1,39,9,3,2,0,3,5,4,7
18/11/2020,00:00:00,1,1,1,0,0,1,1,4,12,0,0,1,40,10,12,0,0,0,0,0,12
18/11/2020,00:00:00,1,2,1,0,0,2,1,4,12,0,0,1,40,10,6,0,0,2,2,4,10
18/11/2020,00:00:00,1,3,1,0,0,3,1,4,12,0,0,1,40,10,5,0,0,4,4,3,8
18/11/2020,00:00:00,1,4,0,0,1,4,1,4,12,0,0,1,40,10,0,7,0,0,7,5,5
18/11/2020,00:00:00,1,5,0,0,1,5,1,4,12,0,0,1,40,10,0,0,0,9,9,3,3
18/11/2020,00:00:00,1,6,0,0,1,6,1,4,12,0,0,1,40,10,2,0,0,0,0,10,12
18/11/2020,01:00:00,1,1,1,0,0,1,1,4,12,0,0,1,41,11,12,0,0,0,0,0,12
18/11/2020,01:00:00,1,2,1,0,0,2,1,4,12,0,0,1,41,11,6,1,0,0,1,5,11
18/11/2020,01:00:00,1,3,1,0,0,3,1,4,12,0,0,1,41,11,9,0,0,0,0,3,12
18/11/2020,01:00:00,1,4,0,0,1,4,1,4,12,0,0,1,41,11,0,0,10,0,10,2,2
18/11/2020,01:00:00,1,5,0,0,1,5,1,4,12,0,0,1,41,11,0,0,9,0,9,3,3
18/11/2020,01:00:00,1,6,0,0,1,6,1,4,12,0,0,1,41,11,1,1,0,0,0,10,11
18/11/2020,02:00:00,1,1,1,0,0,1,1,4,12,0,0,1,42,12,12,0,0,0,0,0,12
18/11/2020,02:00:00,1,2,1,0,0,2,1,4,12,0,0,1,42,12,6,1,0,0,1,5,11
18/11/2020,02:00:00,1,3,1,0,0,3,1,4,12,0,0,1,42,12,9,0,0,0,0,3,12
18/11/2020,02:00:00,1,4,0,0,1,4,1,4,12,0,0,1,42,12,0,0,10,0,10,2,2
18/11/2020,02:00:00,1,5,0,0,1,5,1,4,12,0,0,1,42,12,0,0,0,10,10,2,2
18/11/2020,02:00:00,1,6,0,0,1,6,1,4,12,0,0,1,42,12,0,2,0,0,0,10,10
18/11/2020,03:00:00,1,1,1,0,0,1,1,4,12,0,0,1,43,13,10,2,0,0,2,0,10
18/11/2020,03:00:00,1,2,1,0,0,2,1,4,12,0,0,1,43,13,6,0,0,0,0,6,12
18/11/2020,03:00:00,1,3,1,0,0,3,1,4,12,0,0,1,43,13,9,0,0,0,0,3,12
18/11/2020,03:00:00,1,4,0,0,1,4,1,4,12,0,0,1,43,13,0,0,9,0,9,3,3
18/11/2020,03:00:00,1,5,0,0,1,5,1,4,12,0,0,1,43,13,0,0,0,10,10,2,2
18/11/2020,03:00:00,1,6,0,0,1,6,1,4,12,0,0,1,43,13,0,0,1,0,0,11,11
18/11/2020,04:00:00,1,1,1,0,0,1,1,4,12,0,0,1,44,14,10,2,0,0,2,0,10
18/11/2020,04:00:00,1,2,1,0,0,2,1,4,12,0,0,1,44,14,6,0,0,0,0,6,12
18/11/2020,04:00:00,1,3,1,0,0,3,1,4,12,0,0,1,44,14,9,0,0,0,0,3,12
18/11/2020,04:00:00,1,4,0,0,1,4,1,4,12,0,0,1,44,14,0,0,9,0,9,3,3
18/11/2020,04:00:00,1,5,0,0,1,5,1,4,12,0,0,1,44,14,0,2,5,3,10,2,2
18/11/2020,04:00:00,1,6,0,0,1,6,1,4,12,0,0,1,44,14,0,0,1,0,0,11,11
18/11/2020,05:00:00,1,1,1,0,0,1,1,4,12,0,0,1,45,15,10,0,0,2,2,0,10
18/11/2020,05:00:00,1,2,1,0,0,2,1,4,12,0,0,1,45,15,6,0,0,0,0,6,12
18/11/2020,05:00:00,1,3,1,0,0,3,1,4,12,0,0,1,45,15,9,0,0,0,0,3,12
18/11/2020,05:00:00,1,4,0,0,1,4,1,4,12,0,0,1,45,15,0,3,2,3,8,4,4
18/11/2020,05:00:00,1,5,0,0,1,5,1,4,12,0,0,1,45,15,2,3,1,4,8,2,4
18/11/2020,05:00:00,1,6,0,0,1,6,1,4,12,0,0,1,45,15,0,0,1,0,0,11,11
18/11/2020,06:00:00,1,1,1,0,0,1,0,4,12,0,0,1,46,,12,0,0,0,0,0,12
18/11/2020,06:00:00,1,2,1,0,0,2,0,4,12,0,0,1,46,,5,0,0,0,0,7,12
18/11/2020,06:00:00,1,3,1,0,0,3,0,4,12,0,0,1,46,,9,0,0,0,0,3,12
18/11/2020,06:00:00,1,4,0,0,1,4,0,4,12,0,0,1,46,,9,0,0,0,0,3,12
18/11/2020,06:00:00,1,5,0,0,1,5,0,4,12,0,0,1,46,,10,0,0,0,0,2,12
18/11/2020,06:00:00,1,6,0,0,1,6,0,4,12,0,0,1,46,,0,0,0,0,0,12,12
18/11/2020,07:00:00,1,1,1,0,0,1,0,4,12,0,0,1,47,,12,0,0,0,0,0,12
18/11/2020,07:00:00,1,2,1,0,0,2,0,4,12,0,0,1,47,,5,0,0,0,0,7,12
18/11/2020,07:00:00,1,3,1,0,0,3,0,4,12,0,0,1,47,,9,0,0,0,0,3,12
18/11/2020,07:00:00,1,4,0,0,1,4,0,4,12,0,0,1,47,,9,0,0,0,0,3,12
18/11/2020,07:00:00,1,5,0,0,1,5,0,4,12,0,0,1,47,,8,0,0,2,2,2,10
18/11/2020,07:00:00,1,6,0,0,1,6,0,4,12,0,0,1,47,,0,0,0,0,0,12,12
18/11/2020,08:00:00,1,1,1,0,0,1,0,4,12,0,0,1,48,,12,0,0,0,0,0,12
18/11/2020,08:00:00,1,2,1,0,0,2,0,4,12,0,0,1,48,,5,0,0,0,0,7,12
18/11/2020,08:00:00,1,3,1,0,0,3,0,4,12,0,0,1,48,,9,0,0,0,0,3,12
18/11/2020,08:00:00,1,4,0,0,1,4,0,4,12,0,0,1,48,,9,0,0,0,0,3,12
18/11/2020,08:00:00,1,5,0,0,1,5,0,4,12,0,0,1,48,,8,0,0,2,2,2,10
18/11/2020,08:00:00,1,6,0,0,1,6,0,4,12,0,0,1,48,,0,0,0,0,0,12,12
18/11/2020,09:00:00,1,1,1,0,0,1,0,4,12,0,0,1,49,,12,0,0,0,0,0,12
18/11/2020,09:00:00,1,2,1,0,0,2,0,4,12,0,0,1,49,,5,0,0,0,0,7,12
18/11/2020,09:00:00,1,3,1,0,0,3,0,4,12,0,0,1,49,,9,0,0,0,0,3,12
18/11/2020,09:00:00,1,4,0,0,1,4,0,4,12,0,0,1,49,,9,0,0,0,0,3,12
18/11/2020,09:00:00,1,5,0,0,1,5,0,4,12,0,0,1,49,,8,0,0,2,2,2,10
18/11/2020,09:00:00,1,6,0,0,1,6,0,4,12,0,0,1,49,,0,0,0,0,0,12,12
18/11/2020,10:00:00,1,1,1,0,0,1,0,4,12,0,0,1,50,,12,0,0,0,0,0,12
18/11/2020,10:00:00,1,2,1,0,0,2,0,4,12,0,0,1,50,,5,0,0,0,0,7,12
18/11/2020,10:00:00,1,3,1,0,0,3,0,4,12,0,0,1,50,,9,0,0,0,0,3,12
18/11/2020,10:00:00,1,4,0,0,1,4,0,4,12,0,0,1,50,,9,0,0,0,0,3,12
