date,time,trial,treatment,tank,light,sequence,day,hours_havail,hours_lout,c_hab,c_open_screen,c_open_cent,c_open_hab,c_open,c_ps,c_both
21/11/2020,11:00:00,8,0,2,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,11:00:00,9,0,3,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,11:00:00,10,1,4,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,11:00:00,11,1,5,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,11:00:00,12,1,6,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,12:00:00,7,0,1,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,12:00:00,8,0,2,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,12:00:00,9,0,3,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,12:00:00,10,1,4,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,12:00:00,11,1,5,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,12:00:00,12,1,6,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,13:00:00,7,0,1,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,13:00:00,8,0,2,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,13:00:00,9,0,3,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,13:00:00,10,1,4,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,13:00:00,11,1,5,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,13:00:00,12,1,6,0,1,2,,,0,0,0,0,0,12,12
21/11/2020,14:00:00,7,0,1,0,1,2,,0,0,0,0,0,0,12,12
21/11/2020,14:00:00,8,0,2,0,1,2,,0,0,0,0,0,0,12,12
21/11/2020,14:00:00,9,0,3,0,1,2,,0,0,0,0,0,0,12,12
21/11/2020,14:00:00,10,1,4,0,1,2,,0,0,0,0,0,0,12,12
21/11/2020,14:00:00,11,1,5,0,1,2,,0,0,0,0,0,0,12,12
21/11/2020,14:00:00,12,1,6,0,1,2,,0,0,0,0,0,0,12,12
21/11/2020,15:00:00,7,0,1,1,1,2,,1,0,0,0,0,0,12,12
21/11/2020,15:00:00,8,0,2,1,1,2,,1,0,0,0,0,0,12,12
21/11/2020,15:00:00,9,0,3,1,1,2,,1,0,0,0,0,0,12,12
21/11/2020,15:00:00,10,1,4,1,1,2,,1,0,0,0,0,0,12,12
21/11/2020,15:00:00,11,1,5,1,1,2,,1,0,0,0,0,0,12,12
21/11/2020,15:00:00,12,1,6,1,1,2,,1,0,0,0,0,0,12,12
21/11/2020,16:00:00,7,0,1,1,1,2,,2,0,0,0,0,0,12,12
21/11/2020,16:00:00,8,0,2,1,1,2,,2,0,0,0,0,0,12,12
21/11/2020,16:00:00,9,0,3,1,1,2,,2,0,0,0,0,0,12,12
21/11/2020,16:00:00,10,1,4,1,1,2,,2,0,0,0,0,0,12,12
21/11/2020,16:00:00,11,1,5,1,1,2,,2,0,0,0,0,0,12,12
21/11/2020,16:00:00,12,1,6,1,1,2,,2,0,0,0,0,0,12,12
21/11/2020,17:00:00,7,0,1,1,1,2,,3,0,0,0,0,0,12,12
21/11/2020,17:00:00,8,0,2,1,1,2,,3,0,0,0,0,0,12,12
21/11/2020,17:00:00,9,0,3,1,1,2,,3,0,0,0,0,0,12,12
21/11/2020,17:00:00,10,1,4,1,1,2,,3,0,0,0,0,0,12,12
21/11/2020,17:00:00,11,1,5,1,1,2,,3,0,0,0,0,0,12,12
21/11/2020,17:00:00,12,1,6,1,1,2,,3,0,0,0,0,0,12,12
21/11/2020,18:00:00,7,0,1,1,1,2,,4,0,0,0,0,0,12,12
21/11/2020,18:00:00,8,0,2,1,1,2,,4,0,0,0,0,0,12,12
21/11/2020,18:00:00,9,0,3,1,1,2,,4,0,0,0,0,0,12,12
21/11/2020,18:00:00,10,1,4,1,1,2,,4,0,0,0,0,0,12,12
21/11/2020,18:00:00,11,1,5,1,1,2,,4,0,0,0,0,0,12,12
21/11/2020,18:00:00,12,1,6,1,1,2,,4,0,0,0,0,0,12,12
21/11/2020,19:00:00,7,0,1,1,1,2,,5,0,0,0,0,0,12,12
21/11/2020,19:00:00,8,0,2,1,1,2,,5,0,0,0,0,0,12,12
21/11/2020,19:00:00,9,0,3,1,1,2,,5,0,0,0,0,0,12,12
21/11/2020,19:00:00,10,1,4,1,1,2,,5,0,0,0,0,0,12,12
21/11/2020,19:00:00,11,1,5,1,1,2,,5,0,0,0,0,0,12,12
21/11/2020,19:00:00,12,1,6,1,1,2,,5,0,0,0,0,0,12,12
21/11/2020,20:00:00,7,0,1,1,1,2,,6,0,0,0,0,0,12,12
21/11/2020,20:00:00,8,0,2,1,1,2,,6,0,0,0,0,0,12,12
21/11/2020,20:00:00,9,0,3,1,1,2,,6,0,0,0,0,0,12,12
21/11/2020,20:00:00,10,1,4,1,1,2,,6,0,0,0,0,0,12,12
21/11/2020,20:00:00,11,1,5,1,1,2,,6,0,0,0,0,0,12,12
21/11/2020,20:00:00,12,1,6,1,1,2,,6,0,0,0,0,0,12,12
21/11/2020,21:00:00,7,0,1,1,1,2,,7,0,0,0,0,0,12,12
21/11/2020,21:00:00,8,0,2,1,1,2,,7,0,0,0,0,0,12,12
21/11/2020,21:00:00,9,0,3,1,1,2,,7,0,0,0,0,0,12,12
21/11/2020,21:00:00,10,1,4,1,1,2,,7,0,0,0,0,0,12,12
21/11/2020,21:00:00,11,1,5,1,1,2,,7,0,0,0,0,0,12,12
21/11/2020,21:00:00,12,1,6,1,1,2,,7,0,0,0,0,0,12,12
21/11/2020,22:00:00,7,0,1,1,1,2,,8,0,0,0,0,0,12,12
21/11/2020,22:00:00,8,0,2,1,1,2,,8,0,0,0,0,0,12,12
21/11/2020,22:00:00,9,0,3,1,1,2,,8,0,0,0,0,0,12,12
21/11/2020,22:00:00,10,1,4,1,1,2,,8,0,0,0,0,0,12,12
21/11/2020,22:00:00,11,1,5,1,1,2,,8,0,1,0,0,1,11,11
21/11/2020,22:00:00,12,1,6,1,1,2,,8,0,0,0,0,0,12,12
21/11/2020,23:00:00,7,0,1,1,1,2,,9,0,0,0,0,0,12,12
21/11/2020,23:00:00,8,0,2,1,1,2,,9,0,0,0,0,0,12,12
21/11/2020,23:00:00,9,0,3,1,1,2,,9,0,0,0,0,0,12,12
21/11/2020,23:00:00,10,1,4,1,1,2,,9,0,0,0,0,0,12,12
21/11/2020,23:00:00,11,1,5,1,1,2,,9,0,0,0,0,0,12,12
21/11/2020,23:00:00,12,1,6,1,1,2,,9,0,0,0,0,0,12,12
22/11/2020,00:00:00,7,0,1,1,1,3,,10,0,0,0,0,0,12,12
22/11/2020,00:00:00,8,0,2,1,1,3,,10,0,0,0,0,0,12,12
22/11/2020,00:00:00,9,0,3,1,1,3,,10,0,0,0,0,0,12,12
22/11/2020,00:00:00,10,1,4,1,1,3,,10,0,0,0,0,0,12,12
22/11/2020,00:00:00,11,1,5,1,1,3,,10,0,0,0,0,0,12,12
22/11/2020,00:00:00,12,1,6,1,1,3,,10,0,0,0,0,0,12,12
22/11/2020,01:00:00,7,0,1,1,1,3,,11,0,0,0,0,0,12,12
22/11/2020,01:00:00,8,0,2,1,1,3,,11,0,0,0,0,0,12,12
22/11/2020,01:00:00,9,0,3,1,1,3,,11,0,0,0,0,0,12,12
22/11/2020,01:00:00,10,1,4,1,1,3,,11,0,0,0,0,0,12,12
22/11/2020,01:00:00,11,1,5,1,1,3,,11,0,0,0,0,0,12,12
22/11/2020,01:00:00,12,1,6,1,1,3,,11,0,0,0,0,0,12,12
22/11/2020,02:00:00,7,0,1,1,1,3,,12,0,0,0,0,0,12,12
22/11/2020,02:00:00,8,0,2,1,1,3,,12,0,0,0,0,0,12,12
22/11/2020,02:00:00,9,0,3,1,1,3,,12,0,0,0,0,0,12,12
22/11/2020,02:00:00,10,1,4,1,1,3,,12,0,0,0,0,0,12,12
22/11/2020,02:00:00,11,1,5,1,1,3,,12,0,0,0,0,0,12,12
22/11/2020,02:00:00,12,1,6,1,1,3,,12,0,0,0,0,0,12,12
22/11/2020,03:00:00,7,0,1,1,1,3,,13,0,0,0,0,0,12,12
22/11/2020,03:00:00,8,0,2,1,1,3,,13,0,0,0,0,0,12,12
22/11/2020,03:00:00,9,0,3,1,1,3,,13,0,0,0,0,0,12,12
22/11/2020,03:00:00,10,1,4,1,1,3,,13,0,0,0,0,0,12,12
22/11/2020,03:00:00,11,1,5,1,1,3,,13,0,0,0,0,0,12,12
22/11/2020,03:00:00,12,1,6,1,1,3,,13,0,0,0,0,0,12,12
22/11/2020,04:00:00,7,0,1,1,1,3,,14,0,0,0,0,0,12,12
22/11/2020,04:00:00,8,0,2,1,1,3,,14,0,0,0,0,0,12,12
22/11/2020,04:00:00,9,0,3,1,1,3,,14,0,0,0,0,0,12,12
22/11/2020,04:00:00,10,1,4,1,1,3,,14,0,0,0,0,0,12,12
22/11/2020,04:00:00,11,1,5,1,1,3,,14,0,0,0,0,0,12,12
22/11/2020,04:00:00,12,1,6,1,1,3,,14,0,0,0,0,0,12,12
22/11/2020,05:00:00,7,0,1,1,1,3,,15,0,0,0,0,0,12,12
22/11/2020,05:00:00,8,0,2,1,1,3,,15,0,0,0,0,0,12,12
22/11/2020,05:00:00,9,0,3,1,1,3,,15,0,0,0,0,0,12,12
22/11/2020,05:00:00,10,1,4,1,1,3,,15,0,0,0,0,0,12,12
22/11/2020,05:00:00,11,1,5,1,1,3,,15,0,0,0,0,0,12,12
22/11/2020,05:00:00,12,1,6,1,1,3,,15,0,0,0,0,0,12,12
22/11/2020,06:00:00,7,0,1,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,06:00:00,8,0,2,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,06:00:00,9,0,3,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,06:00:00,10,1,4,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,06:00:00,11,1,5,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,06:00:00,12,1,6,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,07:00:00,7,0,1,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,07:00:00,8,0,2,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,07:00:00,9,0,3,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,07:00:00,10,1,4,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,07:00:00,11,1,5,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,07:00:00,12,1,6,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,08:00:00,7,0,1,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,08:00:00,8,0,2,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,08:00:00,9,0,3,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,08:00:00,10,1,4,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,08:00:00,11,1,5,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,08:00:00,12,1,6,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,09:00:00,7,0,1,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,09:00:00,8,0,2,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,09:00:00,9,0,3,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,09:00:00,10,1,4,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,09:00:00,11,1,5,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,09:00:00,12,1,6,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,10:00:00,7,0,1,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,10:00:00,8,0,2,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,10:00:00,9,0,3,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,10:00:00,10,1,4,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,10:00:00,11,1,5,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,10:00:00,12,1,6,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,11:00:00,7,0,1,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,11:00:00,8,0,2,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,11:00:00,9,0,3,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,11:00:00,10,1,4,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,11:00:00,11,1,5,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,11:00:00,12,1,6,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,12:00:00,7,0,1,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,12:00:00,8,0,2,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,12:00:00,9,0,3,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,12:00:00,10,1,4,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,12:00:00,11,1,5,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,12:00:00,12,1,6,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,13:00:00,7,0,1,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,13:00:00,8,0,2,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,13:00:00,9,0,3,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,13:00:00,10,1,4,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,13:00:00,11,1,5,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,13:00:00,12,1,6,0,1,3,,,0,0,0,0,0,12,12
22/11/2020,14:00:00,7,0,1,0,1,3,,0,0,0,0,0,0,12,12
22/11/2020,14:00:00,8,0,2,0,1,3,,0,0,0,0,0,0,12,12
22/11/2020,14:00:00,9,0,3,0,1,3,,0,0,0,0,0,0,12,12
22/11/2020,14:00:00,10,1,4,0,1,3,,0,0,0,0,0,0,12,12
22/11/2020,14:00:00,11,1,5,0,1,3,,0,0,0,0,0,0,12,12
22/11/2020,14:00:00,12,1,6,0,1,3,,0,0,0,0,0,0,12,12
22/11/2020,15:00:00,7,0,1,1,1,3,,1,0,0,0,0,0,12,12
22/11/2020,15:00:00,8,0,2,1,1,3,,1,0,0,0,0,0,12,12
22/11/2020,15:00:00,9,0,3,1,1,3,,1,0,0,0,0,0,12,12
22/11/2020,15:00:00,10,1,4,1,1,3,,1,0,0,0,0,0,12,12
22/11/2020,15:00:00,11,1,5,1,1,3,,1,0,0,0,0,0,12,12
22/11/2020,15:00:00,12,1,6,1,1,3,,1,0,0,0,0,0,12,12
22/11/2020,16:00:00,7,0,1,1,1,3,,2,0,0,0,0,0,12,12
22/11/2020,16:00:00,8,0,2,1,1,3,,2,0,0,0,0,0,12,12
22/11/2020,16:00:00,9,0,3,1,1,3,,2,0,0,0,0,0,12,12
22/11/2020,16:00:00,10,1,4,1,1,3,,2,0,0,0,0,0,12,12
22/11/2020,16:00:00,11,1,5,1,1,3,,2,0,0,0,0,0,12,12
22/11/2020,16:00:00,12,1,6,1,1,3,,2,0,0,0,0,0,12,12
22/11/2020,17:00:00,7,0,1,1,1,3,,3,0,0,0,0,0,12,12
22/11/2020,17:00:00,8,0,2,1,1,3,,3,0,0,0,0,0,12,12
22/11/2020,17:00:00,9,0,3,1,1,3,,3,0,0,0,0,0,12,12
22/11/2020,17:00:00,10,1,4,1,1,3,,3,0,0,0,0,0,12,12
22/11/2020,17:00:00,11,1,5,1,1,3,,3,0,0,0,0,0,12,12
22/11/2020,17:00:00,12,1,6,1,1,3,,3,0,0,0,0,0,12,12
22/11/2020,18:00:00,7,0,1,1,1,3,,4,0,0,0,0,0,12,12
22/11/2020,18:00:00,8,0,2,1,1,3,,4,0,0,0,0,0,12,12
22/11/2020,18:00:00,9,0,3,1,1,3,,4,0,0,0,0,0,12,12
22/11/2020,18:00:00,10,1,4,1,1,3,,4,0,0,0,0,0,12,12
22/11/2020,18:00:00,11,1,5,1,1,3,,4,0,0,0,0,0,12,12
22/11/2020,18:00:00,12,1,6,1,1,3,,4,0,0,0,0,0,12,12
22/11/2020,19:00:00,7,0,1,1,1,3,,5,0,0,0,0,0,12,12
22/11/2020,19:00:00,8,0,2,1,1,3,,5,0,0,0,0,0,12,12
22/11/2020,19:00:00,9,0,3,1,1,3,,5,0,0,0,0,0,12,12
22/11/2020,19:00:00,10,1,4,1,1,3,,5,0,0,0,0,0,12,12
22/11/2020,19:00:00,11,1,5,1,1,3,,5,0,0,0,0,0,12,12
22/11/2020,19:00:00,12,1,6,1,1,3,,5,0,0,0,0,0,12,12
22/11/2020,20:00:00,7,0,1,1,1,3,,6,0,0,0,0,0,12,12
22/11/2020,20:00:00,8,0,2,1,1,3,,6,0,0,0,0,0,12,12
22/11/2020,20:00:00,9,0,3,1,1,3,,6,0,0,0,0,0,12,12
22/11/2020,20:00:00,10,1,4,1,1,3,,6,0,0,0,0,0,12,12
22/11/2020,20:00:00,11,1,5,1,1,3,,6,0,0,0,0,0,12,12
22/11/2020,20:00:00,12,1,6,1,1,3,,6,0,0,0,0,0,12,12
22/11/2020,21:00:00,7,0,1,1,1,3,,7,0,0,0,0,0,12,12
22/11/2020,21:00:00,8,0,2,1,1,3,,7,0,0,0,0,0,12,12
22/11/2020,21:00:00,9,0,3,1,1,3,,7,0,0,0,0,0,12,12
22/11/2020,21:00:00,10,1,4,1,1,3,,7,0,0,0,0,0,12,12
22/11/2020,21:00:00,11,1,5,1,1,3,,7,0,0,0,0,0,12,12
22/11/2020,21:00:00,12,1,6,1,1,3,,7,0,0,0,0,0,12,12
22/11/2020,22:00:00,7,0,1,1,1,3,,8,0,0,1,0,1,12,11
22/11/2020,22:00:00,8,0,2,1,1,3,,8,0,0,0,0,0,12,12
22/11/2020,22:00:00,9,0,3,1,1,3,,8,0,0,0,0,0,12,12
22/11/2020,22:00:00,10,1,4,1,1,3,,8,0,0,1,0,1,11,11
22/11/2020,22:00:00,11,1,5,1,1,3,,8,0,0,0,0,0,12,12
22/11/2020,22:00:00,12,1,6,1,1,3,,8,0,0,0,0,0,12,12
22/11/2020,23:00:00,7,0,1,1,1,3,,9,0,0,0,0,0,12,12
22/11/2020,23:00:00,8,0,2,1,1,3,,9,0,0,0,0,0,12,12
22/11/2020,23:00:00,9,0,3,1,1,3,,9,0,0,0,0,0,12,12
22/11/2020,23:00:00,10,1,4,1,1,3,,9,0,1,0,0,1,11,11
22/11/2020,23:00:00,11,1,5,1,1,3,,9,0,0,0,0,0,12,12
22/11/2020,23:00:00,12,1,6,1,1,3,,9,0,0,0,0,0,12,12
23/11/2020,00:00:00,7,0,1,1,1,4,,10,0,1,0,0,1,11,11
23/11/2020,00:00:00,8,0,2,1,1,4,,10,0,0,0,0,0,12,12
23/11/2020,00:00:00,9,0,3,1,1,4,,10,0,0,0,0,0,12,12
23/11/2020,00:00:00,10,1,4,1,1,4,,10,0,0,0,0,0,12,12
23/11/2020,00:00:00,11,1,5,1,1,4,,10,0,0,0,0,0,12,12
23/11/2020,00:00:00,12,1,6,1,1,4,,10,0,0,0,0,0,12,12
23/11/2020,01:00:00,7,0,1,1,1,4,,11,0,0,0,0,0,12,12
23/11/2020,01:00:00,8,0,2,1,1,4,,11,0,0,0,0,0,12,12
23/11/2020,01:00:00,9,0,3,1,1,4,,11,0,0,0,0,0,12,12
23/11/2020,01:00:00,10,1,4,1,1,4,,11,0,0,0,0,0,12,12
23/11/2020,01:00:00,11,1,5,1,1,4,,11,0,0,0,0,0,12,12
23/11/2020,01:00:00,12,1,6,1,1,4,,11,0,0,0,0,0,12,12
23/11/2020,02:00:00,7,0,1,1,1,4,,12,0,0,0,0,0,12,12
23/11/2020,02:00:00,8,0,2,1,1,4,,12,0,0,0,0,0,12,12
23/11/2020,02:00:00,9,0,3,1,1,4,,12,0,0,0,0,0,12,12
23/11/2020,02:00:00,10,1,4,1,1,4,,12,0,0,0,0,0,12,12
23/11/2020,02:00:00,11,1,5,1,1,4,,12,0,0,0,0,0,12,12
23/11/2020,02:00:00,12,1,6,1,1,4,,12,0,0,0,0,0,12,12
23/11/2020,03:00:00,7,0,1,1,1,4,,13,0,0,0,0,0,12,12
23/11/2020,03:00:00,8,0,2,1,1,4,,13,0,0,0,0,0,12,12
23/11/2020,03:00:00,9,0,3,1,1,4,,13,0,0,0,0,0,12,12
23/11/2020,03:00:00,10,1,4,1,1,4,,13,0,0,0,0,0,12,12
23/11/2020,03:00:00,11,1,5,1,1,4,,13,0,0,0,0,0,12,12
23/11/2020,03:00:00,12,1,6,1,1,4,,13,0,0,0,0,0,12,12
23/11/2020,04:00:00,7,0,1,1,1,4,,14,0,0,0,0,0,12,12
23/11/2020,04:00:00,8,0,2,1,1,4,,14,0,0,0,0,0,12,12
23/11/2020,04:00:00,9,0,3,1,1,4,,14,0,0,0,0,0,12,12
23/11/2020,04:00:00,10,1,4,1,1,4,,14,0,0,0,0,0,12,12
23/11/2020,04:00:00,11,1,5,1,1,4,,14,0,0,0,0,0,12,12
23/11/2020,04:00:00,12,1,6,1,1,4,,14,0,0,0,0,0,12,12
23/11/2020,05:00:00,7,0,1,1,1,4,,15,0,0,0,0,0,12,12
23/11/2020,05:00:00,8,0,2,1,1,4,,15,0,0,0,0,0,12,12
23/11/2020,05:00:00,9,0,3,1,1,4,,15,0,0,0,0,0,12,12
23/11/2020,05:00:00,10,1,4,1,1,4,,15,0,0,0,0,0,12,12
23/11/2020,05:00:00,11,1,5,1,1,4,,15,0,0,0,0,0,12,12
23/11/2020,05:00:00,12,1,6,1,1,4,,15,0,0,0,0,0,12,12
23/11/2020,06:00:00,7,0,1,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,06:00:00,8,0,2,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,06:00:00,9,0,3,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,06:00:00,10,1,4,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,06:00:00,11,1,5,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,06:00:00,12,1,6,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,07:00:00,7,0,1,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,07:00:00,8,0,2,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,07:00:00,9,0,3,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,07:00:00,10,1,4,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,07:00:00,11,1,5,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,07:00:00,12,1,6,0,1,4,,,0,0,0,0,0,12,12
23/11/2020,08:00:00,7,0,1,0,2,4,,,0,0,0,0,0,12,12
23/11/2020,08:00:00,8,0,2,0,2,4,,,0,0,0,0,0,12,12
23/11/2020,08:00:00,9,0,3,0,2,4,,,0,0,0,0,0,12,12
23/11/2020,08:00:00,10,1,4,0,2,4,,,0,0,0,0,0,12,12
23/11/2020,08:00:00,11,1,5,0,2,4,,,0,0,0,0,0,12,12
23/11/2020,08:00:00,12,1,6,0,2,4,,,0,0,0,0,0,12,12
23/11/2020,09:00:00,7,0,1,0,2,4,1,,0,0,0,0,0,12,12
23/11/2020,09:00:00,8,0,2,0,2,4,1,,0,0,0,0,0,12,12
23/11/2020,09:00:00,9,0,3,0,2,4,1,,0,0,0,0,0,12,12
23/11/2020,09:00:00,10,1,4,0,2,4,1,,0,0,0,0,0,12,12
23/11/2020,09:00:00,11,1,5,0,2,4,1,,0,0,0,0,0,12,12
23/11/2020,09:00:00,12,1,6,0,2,4,1,,0,0,0,0,0,12,12
23/11/2020,10:00:00,7,0,1,0,2,4,2,,0,0,0,0,0,12,12
23/11/2020,10:00:00,8,0,2,0,2,4,2,,0,0,0,0,0,12,12
23/11/2020,10:00:00,9,0,3,0,2,4,2,,0,0,0,0,0,12,12
23/11/2020,10:00:00,10,1,4,0,2,4,2,,0,0,0,0,0,12,12
23/11/2020,10:00:00,11,1,5,0,2,4,2,,0,0,0,0,0,12,12
23/11/2020,10:00:00,12,1,6,0,2,4,2,,0,0,0,0,0,12,12
23/11/2020,11:00:00,7,0,1,0,2,4,3,,0,0,0,0,0,12,12
23/11/2020,11:00:00,8,0,2,0,2,4,3,,0,0,0,0,0,12,12
23/11/2020,11:00:00,9,0,3,0,2,4,3,,0,0,0,0,0,12,12
23/11/2020,11:00:00,10,1,4,0,2,4,3,,0,0,0,0,0,12,12
23/11/2020,11:00:00,11,1,5,0,2,4,3,,0,0,0,0,0,12,12
23/11/2020,11:00:00,12,1,6,0,2,4,3,,0,0,0,0,0,12,12
23/11/2020,12:00:00,7,0,1,0,2,4,4,,0,0,0,0,0,12,12
23/11/2020,12:00:00,8,0,2,0,2,4,4,,0,0,0,0,0,12,12
23/11/2020,12:00:00,9,0,3,0,2,4,4,,0,0,0,0,0,12,12
23/11/2020,12:00:00,10,1,4,0,2,4,4,,0,0,0,0,0,12,12
23/11/2020,12:00:00,11,1,5,0,2,4,4,,0,0,0,0,0,12,12
23/11/2020,12:00:00,12,1,6,0,2,4,4,,0,0,0,0,0,12,12
23/11/2020,13:00:00,7,0,1,0,2,4,5,,0,0,0,0,0,12,12
23/11/2020,13:00:00,8,0,2,0,2,4,5,,0,0,0,0,0,12,12
23/11/2020,13:00:00,9,0,3,0,2,4,5,,0,0,0,0,0,12,12
23/11/2020,13:00:00,10,1,4,0,2,4,5,,0,0,0,0,0,12,12
23/11/2020,13:00:00,11,1,5,0,2,4,5,,0,0,0,0,0,12,12
23/11/2020,13:00:00,12,1,6,0,2,4,5,,0,0,0,0,0,12,12
23/11/2020,14:00:00,7,0,1,0,2,4,6,0,0,0,0,0,0,12,12
23/11/2020,14:00:00,8,0,2,0,2,4,6,0,0,0,0,0,0,12,12
23/11/2020,14:00:00,9,0,3,0,2,4,6,0,0,0,0,0,0,12,12
23/11/2020,14:00:00,10,1,4,0,2,4,6,0,0,0,0,0,0,12,12
23/11/2020,14:00:00,11,1,5,0,2,4,6,0,0,0,0,0,0,12,12
23/11/2020,14:00:00,12,1,6,0,2,4,6,0,0,0,0,0,0,12,12
23/11/2020,15:00:00,7,0,1,1,2,4,7,1,0,0,0,0,0,12,12
23/11/2020,15:00:00,8,0,2,1,2,4,7,1,0,0,0,0,0,12,12
23/11/2020,15:00:00,9,0,3,1,2,4,7,1,0,0,0,0,0,12,12
23/11/2020,15:00:00,10,1,4,1,2,4,7,1,0,2,0,0,2,10,10
23/11/2020,15:00:00,11,1,5,1,2,4,7,1,0,0,0,0,0,12,12
23/11/2020,15:00:00,12,1,6,1,2,4,7,1,0,0,0,0,0,12,12
23/11/2020,16:00:00,7,0,1,1,2,4,8,2,0,0,0,0,0,12,12
23/11/2020,16:00:00,8,0,2,1,2,4,8,2,0,0,0,0,0,12,12
23/11/2020,16:00:00,9,0,3,1,2,4,8,2,0,0,0,0,0,12,12
23/11/2020,16:00:00,10,1,4,1,2,4,8,2,0,0,0,0,0,12,12
23/11/2020,16:00:00,11,1,5,1,2,4,8,2,0,0,0,0,0,12,12
23/11/2020,16:00:00,12,1,6,1,2,4,8,2,0,0,0,0,0,12,12
23/11/2020,17:00:00,7,0,1,1,2,4,9,3,0,0,0,0,0,12,12
23/11/2020,17:00:00,8,0,2,1,2,4,9,3,0,0,0,0,0,12,12
23/11/2020,17:00:00,9,0,3,1,2,4,9,3,0,0,0,0,0,12,12
23/11/2020,17:00:00,10,1,4,1,2,4,9,3,0,0,0,0,0,12,12
23/11/2020,17:00:00,11,1,5,1,2,4,9,3,0,0,0,0,0,12,12
23/11/2020,17:00:00,12,1,6,1,2,4,9,3,0,0,0,0,0,12,12
23/11/2020,18:00:00,7,0,1,1,2,4,10,4,0,0,0,0,0,12,12
23/11/2020,18:00:00,8,0,2,1,2,4,10,4,0,0,0,0,0,12,12
23/11/2020,18:00:00,9,0,3,1,2,4,10,4,0,0,0,0,0,12,12
